,Quarters,Wins,Losses,Win%,Loss%,Total Win,Total Loss,Avg Win,Avg Loss,Total Avg Profit
0,201312-201403,286,52,84.61538461538461,15.384615384615385,24556.081420741364,-964.6909364491655,85.86042454804672,-18.551748777868568,69.79701326713668
1,201403-201406,231,155,59.84455958549223,40.15544041450777,12854.09094356775,-4487.992375342481,55.64541534012013,-28.954789518338586,21.67383048763023
2,201406-201409,206,165,55.525606469002696,44.474393530997304,9820.21558900807,-3963.5872603789476,47.67094946120422,-24.021740971993623,15.786060184984159
3,201409-201412,191,130,59.50155763239875,40.49844236760124,8593.393232735034,-2657.302984940278,44.991587605942584,-20.440792191848292,18.492492983784288
4,201412-201503,130,206,38.69047619047619,61.30952380952381,5641.598801400931,-5041.865701326207,43.39691385693024,-24.475076220030132,1.784919940698582
5,201503-201506,178,141,55.79937304075236,44.20062695924764,7833.7725498137115,-3005.941427540287,44.00995814502085,-21.318733528654516,15.134266840982523
6,201506-201509,153,107,58.84615384615385,41.15384615384615,6061.449354074517,-2004.62468206646,39.61731603970273,-18.734810112770656,15.603171815415603
7,201509-201512,128,116,52.459016393442624,47.540983606557376,4136.33265792545,-2487.1884601914585,32.31509889004258,-21.441279829236713,6.758787695631113
8,201512-201603,317,94,77.12895377128953,22.871046228710462,17392.543348268533,-1786.9516576469466,54.866067344695686,-19.01012401752071,37.96980946623257
9,201603-201606,277,98,73.86666666666667,26.13333333333333,13839.548675770642,-1651.0272598410286,49.962269587619645,-16.847216937153352,32.502723775812306
10,201606-201609,290,107,73.04785894206549,26.952141057934508,14035.37057450904,-1989.716920054054,48.39782956727255,-18.595485234150036,30.341696862607016
11,201609-201612,305,37,89.18128654970761,10.818713450292398,25574.62894724241,-615.6205562402633,83.85124244997512,-16.63839341189901,72.97955669883669
12,201612-201703,214,142,60.1123595505618,39.8876404494382,8915.72354628837,-3288.0114856663013,41.66225956209518,-23.155010462438742,15.808179945567606
13,201703-201706,168,215,43.86422976501306,56.13577023498695,6982.625651660264,-5890.234338483835,41.563247926549195,-27.396438783645745,2.852196640147335
14,201706-201709,105,231,31.25,68.75,4149.820484488627,-6933.94459657806,39.52209985227264,-30.017076175662595,-8.286083666932836
15,201709-201712,72,312,18.75,81.25,2003.0491969345362,-10774.182289986402,27.820127735201893,-34.53263554482821,-22.841492429822566
16,201712-201803,113,286,28.32080200501253,71.67919799498746,3238.070848374618,-8832.74354407057,28.655494233403697,-30.883718685561433,-14.021736079438476
17,201803-201806,87,219,28.431372549019606,71.56862745098039,1948.7005268422176,-6690.952650691046,22.398856630370318,-30.552295208634913,-15.497555960290288
18,201806-201809,78,196,28.467153284671532,71.53284671532847,2016.1972952490758,-6472.569870418275,25.848683272424047,-33.023315665399366,-16.264133486018974
19,201809-201812,78,183,29.88505747126437,70.11494252873564,2319.363056074342,-6271.2003709700475,29.735423795824893,-34.26885448617512,-15.14113913753144
20,201812-201903,34,290,10.493827160493826,89.50617283950618,732.6774775518838,-14387.055806394354,21.549337575055407,-49.6105372634288,-42.14314299025453
21,201903-201906,64,222,22.377622377622377,77.62237762237763,2238.124393759448,-7463.03752801042,34.97069365249138,-33.6172861622091,-18.268927042835564
22,201906-201909,107,121,46.92982456140351,53.07017543859649,6151.815030483781,-2956.3905799127683,57.49359841573627,-24.432979999279077,14.0150195200483
23,201909-201912,154,88,63.63636363636363,36.36363636363637,8622.114406543966,-1413.2073948700772,55.987755886649126,-16.05917494170542,29.788871949065655
24,201912-202003,183,4,97.86096256684492,2.13903743315508,24235.593322315308,-40.656225666106074,132.43493618751535,-10.164056416526519,129.38469035641285
