,Quarters,Wins,Losses,Win%,Loss%,Total Win,Total Loss,Avg Win,Avg Loss,Total Avg Profit
0,201312-201403,365,99,78.66379310344827,21.336206896551722,43975.578821717936,-2028.6847078784936,120.48103786772037,-20.49176472604539,90.40278903844708
1,201403-201406,234,187,55.58194774346793,44.418052256532064,17760.076523840627,-5529.953331173582,75.89776292239584,-29.57194294745231,29.05017385431602
2,201406-201409,221,203,52.12264150943396,47.87735849056604,13300.239057734063,-4957.854040730215,60.18207718431702,-24.42292630901584,19.675436360858132
3,201409-201412,282,132,68.11594202898551,31.88405797101449,17548.9250791537,-2626.2855111116987,62.23023077714078,-19.89610235690681,36.045023111212565
4,201412-201503,245,231,51.470588235294116,48.529411764705884,16353.328673204245,-5321.229574282437,66.74828029879284,-23.035625862694534,23.176678779247496
5,201503-201506,287,152,65.37585421412301,34.62414578587699,18776.488159883826,-2895.3602806444487,65.423303692975,-19.048422898976636,36.17568992993024
6,201506-201509,283,119,70.39800995024875,29.601990049751244,19377.777170859874,-2258.0678687211775,68.47271085109496,-18.975360241354434,42.5863415476087
7,201509-201512,55,37,59.78260869565217,40.21739130434783,2926.6723587522492,-1033.211642691802,53.21222470458635,-27.92463899167032,20.58109473978747
8,201512-201603,336,86,79.62085308056872,20.379146919431278,25157.39041988606,-1556.9890276338624,74.87318577347041,-18.104523577137936,55.92512178258814
9,201603-201606,313,98,76.15571776155717,23.844282238442823,19500.75569814574,-1897.5151453152507,62.30273385989054,-19.362399441992356,42.83026898498902
10,201606-201609,265,123,68.29896907216495,31.70103092783505,16838.23073861601,-2737.141347268859,63.54049335326796,-22.253181685112676,36.343013895224615
11,201609-201612,337,57,85.53299492385787,14.467005076142131,31594.026108806473,-1185.189703485756,93.75081931396579,-20.792801815539576,77.17978783076323
12,201612-201703,225,183,55.14705882352941,44.85294117647059,12465.318946708448,-4311.471486992174,55.40141754092644,-23.55995348083155,19.984920244402634
13,201703-201706,155,229,40.36458333333333,59.635416666666664,6671.8803890546815,-6180.717339385468,43.044389606804394,-26.990032049718202,1.2790704418469094
14,201706-201709,113,271,29.427083333333332,70.57291666666666,5053.32679974672,-9082.13441203965,44.719706192448854,-33.513411114537455,-10.49168649034617
15,201709-201712,54,393,12.080536912751679,87.91946308724832,2085.3875022024954,-14732.71706968893,38.618287077823986,-37.48782969386496,-28.29380216439918
16,201712-201803,103,328,23.897911832946637,76.10208816705337,3597.0371562661676,-10605.633021545482,34.922690837535605,-32.33424701690696,-16.26124330691256
17,201803-201806,97,317,23.42995169082126,76.57004830917874,3055.2712506075613,-10778.522618844425,31.49764175884084,-34.001648639887776,-18.655196541634936
18,201806-201809,87,345,20.13888888888889,79.86111111111111,2337.9467651181944,-12622.722400548872,26.872951323197636,-36.58760116101122,-23.80735100794138
19,201809-201812,93,371,20.04310344827586,79.95689655172413,2484.051224599419,-13650.375417470193,26.71022822149913,-36.79346473711642,-24.065353863945635
20,201812-201903,21,400,4.98812351543943,95.01187648456056,593.6995708546115,-21185.50880675784,28.27140813593388,-52.9637720168946,-48.91166089288178
21,201903-201906,112,332,25.225225225225223,74.77477477477478,6244.969658441343,-10800.792863230032,55.75865766465485,-32.532508624186846,-10.260863073848398
22,201906-201909,248,316,43.97163120567376,56.02836879432624,16559.741328439603,-8327.459545280883,66.77315051790163,-26.352720080002793,14.596244296380709
23,201909-201912,337,114,74.72283813747228,25.277161862527713,25475.878818496632,-1964.5505826073625,75.59607958010871,-17.232899847433004,52.13154819487643
24,201912-202003,439,11,97.55555555555556,2.4444444444444446,68345.9750551403,-174.3260477782679,155.68559238072962,-15.847822525297083,151.4925533496934
