,Quarters,Wins,Losses,Win%,Loss%,Total Win,Total Loss,Avg Win,Avg Loss,Total Avg Profit
0,201312-201403,276,72,79.3103448275862,20.689655172413794,32062.21400513513,-1463.4289507695385,116.16744204759105,-20.325402094021367,87.92754325967124
1,201403-201406,184,152,54.761904761904766,45.23809523809524,13665.858245628804,-4416.143955248372,74.2709687262435,-29.053578652949813,27.528911578513192
2,201406-201409,164,169,49.249249249249246,50.750750750750754,9283.338130842702,-4085.6070544856148,56.60572031001647,-24.175189671512513,15.608802031102362
3,201409-201412,209,102,67.20257234726688,32.79742765273312,12976.841629274179,-2068.6609273013687,62.09015133624009,-20.28098948334675,35.074536019205176
4,201412-201503,180,176,50.56179775280899,49.43820224719101,12965.6601776775,-4274.07109122154,72.03144543154167,-24.284494836486022,24.41457608555045
5,201503-201506,195,127,60.55900621118012,39.44099378881988,13136.704203026518,-2528.9513626887733,67.36771386167446,-19.913002855817112,32.943331802291134
6,201506-201509,208,91,69.56521739130434,30.434782608695656,14130.598400983004,-1759.8478113820486,67.93556923549521,-19.33898693826427,41.373747791307544
7,201509-201512,47,31,60.256410256410255,39.743589743589745,2468.094991875455,-899.8836602746011,52.512659401605426,-29.02850517014842,20.10527348206223
8,201512-201603,283,70,80.16997167138811,19.8300283286119,20309.63192988783,-1259.8759531116475,71.76548385119375,-17.998227901594966,53.965314381802216
9,201603-201606,249,75,76.85185185185185,23.14814814814815,15523.59411575142,-1591.1100477066377,62.34375146888121,-21.2148006360885,43.001494037175256
10,201606-201609,214,99,68.370607028754,31.629392971246006,12884.4846751176,-2207.640929243362,60.207872313633644,-22.299403325690523,34.11132187180267
11,201609-201612,270,47,85.17350157728707,14.826498422712934,24150.163273841703,-1083.887970926265,89.44504916237668,-23.061446189920535,72.76427540351872
12,201612-201703,181,154,54.02985074626866,45.97014925373134,10526.853601057672,-3706.0487259307138,58.159412160539624,-24.065251467082557,20.36061156754316
13,201703-201706,128,188,40.50632911392405,59.49367088607595,5599.337944098681,-4967.306911101234,43.744827688270945,-26.421845271815073,2.0000982056881242
14,201706-201709,85,229,27.070063694267514,72.92993630573248,3995.777716481713,-7638.677269356924,47.00914960566721,-33.35666929850185,-11.601590932723601
15,201709-201712,45,327,12.096774193548388,87.90322580645162,1495.6258905281838,-12478.051166449097,33.23613090062631,-38.159177879049224,-29.52264859118525
16,201712-201803,83,271,23.44632768361582,76.55367231638418,2881.2927295019454,-8895.195813934133,34.7143702349632,-32.823600789424844,-16.988426792181322
17,201803-201806,79,249,24.085365853658537,75.91463414634147,2751.471272390956,-8662.728905533695,34.82875028342983,-34.79007592583813,-18.022126930313227
18,201806-201809,68,273,19.941348973607038,80.05865102639295,1662.8417341356333,-9931.653486948006,24.453554913759312,-36.37968310237365,-24.248714817631594
19,201809-201812,77,284,21.329639889196674,78.67036011080333,2055.8888784560068,-10879.045367833525,26.699855564363723,-38.30649777406171,-24.44087670187678
20,201812-201903,15,296,4.823151125401929,95.17684887459808,464.7995815093523,-15713.156021115276,30.986638767290156,-53.08498655782188,-49.03008501481004
21,201903-201906,85,248,25.525525525525527,74.47447447447448,5323.4515943003735,-8202.726806954308,62.62884228588675,-33.07551131836414,-8.646472110071874
22,201906-201909,191,239,44.41860465116279,55.58139534883721,13433.500629838705,-6262.526377517117,70.33246403056914,-26.20303923647329,16.676684307724624
23,201909-201912,238,88,73.00613496932516,26.993865030674847,18693.453553343643,-1548.4959611072024,78.54392249304051,-17.596545012581846,52.591894454713014
24,201912-202003,330,8,97.63313609467455,2.366863905325444,50042.8585950932,-150.52879833848584,151.64502604573698,-18.81609979231073,147.61044318566485
