,Quarters,Wins,Losses,Win%,Loss%,Total Win,Total Loss,Avg Win,Avg Loss,Total Avg Profit
0,201312-201403,179,29,86.0576923076923,13.942307692307693,18059.881998935438,-579.3486618760047,100.89319552477899,-19.97754006468982,84.04102565893959
1,201403-201406,178,95,65.2014652014652,34.798534798534796,10397.635749709829,-2584.6902409808354,58.41368398713387,-27.20726569453511,28.61884801732232
2,201406-201409,194,141,57.91044776119403,42.08955223880597,8456.887707435944,-3187.9746330180506,43.59220467750487,-22.609749170340784,15.728098729605653
3,201409-201412,184,123,59.934853420195445,40.06514657980456,6603.797238038114,-2233.783003686454,35.890202380641924,-18.160837428345154,14.234574053262737
4,201412-201503,122,174,41.21621621621622,58.78378378378378,3457.7888942834297,-3936.6006568570274,28.34253192035598,-22.62414170607487,-1.617607305991884
5,201503-201506,176,123,58.862876254180605,41.1371237458194,5125.257803875547,-1923.9486341343477,29.12078297656561,-15.641858814100388,10.706719631241471
6,201506-201509,218,89,71.00977198697068,28.990228013029316,8665.691740251737,-1528.15485590598,39.750879542439165,-17.17027927984247,23.249305812201165
7,201509-201512,156,128,54.929577464788736,45.07042253521127,4415.881657431461,-2599.420492768868,28.30693370148372,-20.30797259975678,6.39599001641758
8,201512-201603,207,36,85.18518518518519,14.814814814814813,10904.450905154226,-629.9172497855427,52.67850678818467,-17.49770138293174,42.28203150357483
9,201603-201606,177,53,76.95652173913044,23.043478260869566,7870.046287937137,-688.3560390833961,44.463538349927326,-12.987849794026342,31.224740212407568
10,201606-201609,194,67,74.32950191570882,25.67049808429119,7933.535078187442,-1199.2757131022677,40.894510712306406,-17.89963750898907,25.801760019483424
11,201609-201612,254,30,89.43661971830986,10.56338028169014,15792.605816590229,-426.14400784248375,62.17561345114263,-14.204800261416125,54.10725988995685
12,201612-201703,177,105,62.76595744680851,37.234042553191486,7717.6450760760235,-2042.2996932917479,43.60251455410183,-19.45047326944522,20.125338236823673
13,201703-201706,135,161,45.608108108108105,54.391891891891895,4983.011513166459,-3615.2228766374155,36.91119639382562,-22.454800476008792,4.620907555841362
14,201706-201709,114,194,37.01298701298701,62.98701298701299,3432.3779358775905,-5186.722016628171,30.108578384891146,-26.735680498083358,-5.695922340099289
15,201709-201712,59,252,18.971061093247588,81.02893890675242,1285.466482229668,-7252.544008564097,21.7875674954181,-28.779936541921018,-19.186744457666972
16,201712-201803,102,194,34.45945945945946,65.54054054054053,2230.644823462961,-4696.346759138404,21.869066896695696,-24.207972985249505,-8.330074107011631
17,201803-201806,99,176,36.0,64.0,2341.0400579000666,-4611.795189103954,23.646869271717843,-26.203381756272464,-8.257291386195954
18,201806-201809,89,146,37.87234042553192,62.12765957446808,2301.2955106082413,-4050.132351289748,25.857252928182486,-27.740632543080466,-7.44185889651705
19,201809-201812,103,178,36.654804270462634,63.345195729537366,2568.0176950261302,-4772.601568780772,24.932210631321652,-26.812368363936923,-7.845494212649971
20,201812-201903,19,226,7.755102040816326,92.24489795918367,461.6656982742614,-10235.636802031495,24.29819464601376,-45.29042832757299,-39.893759607172385
21,201903-201906,63,173,26.69491525423729,73.30508474576271,2296.1954689586264,-5903.93166851347,36.4475471263274,-34.12677265036688,-15.287017794723914
22,201906-201909,102,155,39.688715953307394,60.311284046692606,3820.912381926407,-4241.42248842736,37.459925313003986,-27.364016054370065,-1.6362260953344476
23,201909-201912,143,82,63.55555555555556,36.44444444444444,6279.280649305061,-1165.5026905879063,43.911053491643784,-14.213447446193978,22.72790203874291
24,201912-202003,273,5,98.20143884892086,1.7985611510791366,31471.298682846762,-62.46519215557411,115.27948235475004,-12.493038431114822,112.98141543414096
