,Quarters,Wins,Losses,Win%,Loss%,Total Win,Total Loss,Avg Win,Avg Loss,Total Avg Profit
0,201312-201403,165,29,85.05154639175258,14.948453608247423,16612.528269131755,-579.3486618760047,100.68198950988942,-19.97754006468982,82.64525570750386
1,201403-201406,168,92,64.61538461538461,35.38461538461539,9565.873865798267,-2531.478287613074,56.93972539165635,-27.51606834362037,27.055367608404588
2,201406-201409,181,135,57.27848101265823,42.721518987341774,7925.210037715057,-2974.4767603277282,43.78569081610529,-22.0331611876128,15.666877460086486
3,201409-201412,169,117,59.09090909090909,40.909090909090914,6335.1320608792685,-2190.7885135887645,37.48598852591283,-18.72468815033132,14.49071170381295
4,201412-201503,116,157,42.49084249084249,57.509157509157504,3191.9217664064545,-3436.0910832766554,27.51656695177978,-21.88593046673029,-0.8943931020886479
5,201503-201506,168,106,61.31386861313869,38.68613138686132,4909.079721836299,-1697.5694947605807,29.220712629977967,-16.0148065543451,11.72084024480189
6,201506-201509,196,83,70.25089605734766,29.749103942652326,7726.342661826676,-1377.277532658287,39.42011562156467,-16.593705212750447,22.75650583931322
7,201509-201512,145,117,55.343511450381676,44.656488549618324,4088.708155482687,-2443.188873605668,28.197987279190944,-20.881956184663828,6.280607946095492
8,201512-201603,170,34,83.33333333333334,16.666666666666664,9018.712536491701,-582.8500834370207,53.05125021465707,-17.14264951285355,41.35226692673863
9,201603-201606,160,48,76.92307692307693,23.076923076923077,7394.781379940596,-565.5949422404508,46.217383624628724,-11.783227963342725,32.83262710432762
10,201606-201609,184,60,75.40983606557377,24.59016393442623,7320.739815190043,-1110.0990079719147,39.78662943038067,-18.501650132865244,25.45344593122184
11,201609-201612,233,27,89.61538461538461,10.384615384615385,14349.54774515659,-415.06338449104715,61.58604182470639,-15.372717944112857,53.59417061794439
12,201612-201703,162,100,61.832061068702295,38.16793893129771,7011.859579430785,-1980.5006667520329,43.28308382364682,-19.805006667520328,19.203659972056304
13,201703-201706,130,149,46.59498207885305,53.40501792114696,4862.592390606087,-3398.2824514338818,37.40455685081606,-22.80726477472404,5.248422721047331
14,201706-201709,104,178,36.87943262411347,63.12056737588653,3027.7643336736646,-4772.372432146181,29.113118593016004,-26.811081079472928,-6.1865535406826835
15,201709-201712,58,241,19.39799331103679,80.60200668896321,1233.6800510775201,-6955.862277545419,21.270345708233105,-28.862499076951945,-19.137733198889293
16,201712-201803,93,184,33.57400722021661,66.4259927797834,2079.656605140847,-4446.312755044866,22.36189898000911,-24.16474323393949,-8.54388501770404
17,201803-201806,94,167,36.015325670498086,63.984674329501914,2102.258762182813,-4389.433191219848,22.364454916838437,-26.28403108514879,-8.763120417766416
18,201806-201809,74,131,36.09756097560975,63.90243902439025,1979.8036810562603,-3692.660303461426,26.75410379805757,-28.188246591308594,-8.355398158073978
19,201809-201812,98,164,37.404580152671755,62.59541984732825,2368.6304054204766,-4408.366195350259,24.16969801449466,-26.88028167896499,-7.785251106602222
20,201812-201903,17,204,7.6923076923076925,92.3076923076923,342.9463637943514,-9130.72726244533,20.173315517314787,-44.75846697277123,-39.76371447353384
21,201903-201906,58,144,28.71287128712871,71.28712871287128,2008.1049664679306,-4906.946337396301,34.62249942186087,-34.07601623191876,-14.350699856081041
22,201906-201909,93,135,40.78947368421053,59.210526315789465,3390.6856914687596,-3781.6637325475463,36.45898592977161,-28.012323944796638,-1.714815969643801
23,201909-201912,128,67,65.64102564102564,34.35897435897436,5618.684286008414,-928.2377124966652,43.89597098444074,-13.854294216368137,24.053572171855123
24,201912-202003,246,5,98.00796812749005,1.9920318725099602,28715.72281426804,-62.46519215557411,116.73058054580504,-12.493038431114822,114.15640486897396
