,Quarters,Wins,Losses,Win%,Loss%,Total Win,Total Loss,Avg Win,Avg Loss,Total Avg Profit
0,201312-201403,76,12,86.36363636363636,13.636363636363635,8246.433932653457,-272.5563700669496,108.50570964017707,-22.71303083891247,90.61224502939213
1,201403-201406,107,77,58.152173913043484,41.84782608695652,9832.126033248478,-2165.0470190251353,91.88902834811661,-28.117493753573186,41.66890768599643
2,201406-201409,47,30,61.038961038961034,38.961038961038966,2525.369555511488,-784.1506145941042,53.7312671385423,-26.138353819803473,22.613232998927064
3,201409-201412,48,19,71.64179104477611,28.35820895522388,2739.8805817515354,-310.77006101547136,57.08084545315699,-16.35631900081428,36.25538090650842
4,201412-201503,32,43,42.66666666666667,57.333333333333336,1357.6419083511598,-938.9238151190907,42.426309635973745,-21.835437560909085,5.582907909760921
5,201503-201506,31,13,70.45454545454545,29.545454545454547,2464.431248016861,-368.7696670986791,79.4977821940923,-28.366897469129164,47.62867229359504
6,201506-201509,46,12,79.3103448275862,20.689655172413794,2652.3953065809305,-159.33996207491145,57.660767534368055,-13.278330172909287,42.98371283631067
7,201509-201512,32,36,47.05882352941176,52.94117647058824,1170.6591669685336,-776.9514931183326,36.583098967766674,-21.58198591995368,5.789818733091191
8,201512-201603,21,5,80.76923076923077,19.230769230769234,1767.4077340239244,-94.69131833552615,84.16227304875831,-18.93826366710523,64.33524675724608
9,201603-201606,59,17,77.63157894736842,22.36842105263158,3688.245099303244,-307.1868825415878,62.5126288017499,-18.069816620093402,44.48760811528495
10,201606-201609,60,21,74.07407407407408,25.925925925925924,4326.609191877316,-289.06659546603913,72.11015319795527,-13.765075974573293,49.84620489396639
11,201609-201612,17,2,89.47368421052632,10.526315789473683,1041.6735302315399,-31.32694381500319,61.27491354303176,-15.663471907501595,53.17613612718614
12,201612-201703,57,29,66.27906976744185,33.72093023255814,4725.15458372943,-719.9439978440364,82.89744883735841,-24.82565509807022,46.572216114946436
13,201703-201706,40,50,44.44444444444444,55.55555555555556,1506.0096483677244,-1594.087117553037,37.65024120919311,-31.881742351060737,-0.9786385465034729
14,201706-201709,26,46,36.11111111111111,63.888888888888886,1138.918947348704,-1405.569803746207,43.80457489802708,-30.55586529883059,-3.7034841166319867
15,201709-201712,12,78,13.333333333333334,86.66666666666667,525.0016902603128,-2689.2761333187345,43.75014085502607,-34.477899145111984,-24.04749381176024
16,201712-201803,20,53,27.397260273972602,72.6027397260274,685.9248190169416,-1352.0852072922282,34.29624095084708,-25.511041647023173,-9.125484770894339
17,201803-201806,20,52,27.77777777777778,72.22222222222221,711.5743832516788,-1783.0468253546937,35.57871916258394,-34.289362026051805,-14.88156169587521
18,201806-201809,25,54,31.645569620253166,68.35443037974683,432.90963210531424,-1726.7205468272891,17.31638528421257,-31.976306422727575,-16.377353350911072
19,201809-201812,12,31,27.906976744186046,72.09302325581395,366.9371574180292,-1052.9198402253337,30.578096451502432,-33.96515613630109,-15.953085646681501
20,201812-201903,7,90,7.216494845360824,92.78350515463917,181.21627687781648,-4336.61833065096,25.888039553973783,-48.184648118344,-42.83919643065097
21,201903-201906,18,57,24.0,76.0,706.1300577554551,-2300.599025971087,39.22944765308084,-40.36138642054539,-21.25958624287509
22,201906-201909,22,20,52.38095238095239,47.61904761904761,2446.0174968107262,-464.2039693311298,111.18261349139665,-23.21019846655649,47.186036368561815
23,201909-201912,62,23,72.94117647058823,27.058823529411764,4388.902518754917,-450.28873717321545,70.78875030249866,-19.57777118144415,46.336632724490606
24,201912-202003,63,1,98.4375,1.5625,12419.064915167497,-8.092485549132949,197.1280145264682,-8.092485549132949,193.92144421278695
