,Quarters,Wins,Losses,Win%,Loss%,Total Win,Total Loss,Avg Win,Avg Loss,Total Avg Profit
0,201312-201403,153,31,83.15217391304348,16.847826086956523,14629.13145415975,-607.0221076913014,95.61523826248202,-19.581358312622623,76.20711601341547
1,201403-201406,138,102,57.49999999999999,42.5,8514.6201689429,-3107.235965717781,61.700146151760144,-30.463097703115498,22.530767513437997
2,201406-201409,128,107,54.46808510638298,45.53191489361702,6138.057604013671,-2588.14878550191,47.953575031356806,-24.188306406559906,15.105994972390473
3,201409-201412,129,75,63.23529411764706,36.76470588235294,5884.7439381512795,-1567.5871004087116,45.61817006318822,-20.90116133878282,21.162533518345924
4,201412-201503,87,130,40.09216589861751,59.907834101382484,4002.986924943275,-3116.9213329630516,46.011343964865226,-23.976317945869628,4.08325157594573
5,201503-201506,93,77,54.70588235294118,45.294117647058826,4449.318162124227,-1679.8471180134518,47.84213077552932,-21.816196337837034,16.291006141828085
6,201506-201509,86,65,56.95364238410596,43.04635761589404,3424.383909511518,-1160.4696542691531,39.818417552459515,-17.85337929644851,14.992809637366657
7,201509-201512,95,81,53.97727272727273,46.02272727272727,3222.085604389895,-1882.0129124021882,33.916690572525205,-23.234727313607262,7.614049386293787
8,201512-201603,262,84,75.72254335260115,24.277456647398843,15122.340749427201,-1634.7986050546483,57.718857822241226,-19.46188815541248,38.981335677377324
9,201603-201606,182,67,73.09236947791165,26.907630522088354,10012.444312413996,-1222.9311431117953,55.01343028798899,-18.25270362853426,35.299249675912456
10,201606-201609,192,72,72.72727272727273,27.27272727272727,10537.994637634023,-1383.622502473331,54.885388737677204,-19.216979201018486,34.67565202712384
11,201609-201612,194,21,90.23255813953487,9.767441860465116,17563.451344145804,-359.0883298297098,90.53325435126703,-17.099444277605226,80.0202930898423
12,201612-201703,127,102,55.45851528384279,44.54148471615721,5861.327556631285,-2485.0407225134377,46.152185485285706,-24.363144338367036,14.743610629335578
13,201703-201706,95,142,40.08438818565401,59.91561181434599,4355.944214175167,-4018.038567581885,45.8520443597386,-28.296046250576655,1.4257622219125812
14,201706-201709,66,137,32.51231527093596,67.48768472906403,2869.9639718698827,-4581.111103486774,43.48430260408913,-33.438767178735574,-8.429296214861532
15,201709-201712,36,201,15.18987341772152,84.81012658227847,1280.7249916643666,-7624.586948942598,35.57569421289907,-37.93326840269949,-26.767350030709835
16,201712-201803,57,186,23.456790123456788,76.5432098765432,1753.7035496029855,-5843.752216611517,30.766728940403254,-31.418022669954393,-16.83147599591988
17,201803-201806,40,134,22.988505747126435,77.01149425287356,832.6872560424604,-4310.602053674607,20.81718140106151,-32.168672042347815,-19.988016078345673
18,201806-201809,36,96,27.27272727272727,72.72727272727273,959.8282297399146,-3522.3947468520023,26.661895270553185,-36.691611946375026,-19.413382705394604
19,201809-201812,33,87,27.500000000000004,72.5,1046.305178406048,-3295.5034326015802,31.706217527456,-37.87934980001816,-18.743318784962767
20,201812-201903,18,148,10.843373493975903,89.1566265060241,288.731943653855,-7441.057113279435,16.04066353632528,-50.27741292756375,-43.08629620256374
21,201903-201906,28,114,19.718309859154928,80.28169014084507,979.1347579115385,-3923.249515590437,34.96909849684066,-34.41446943500384,-20.733202518865482
22,201906-201909,48,49,49.48453608247423,50.51546391752577,3312.0123087098573,-1160.7016469794835,69.00025643145536,-23.68778871386701,22.178460430210038
23,201909-201912,91,44,67.4074074074074,32.592592592592595,5105.4547875503495,-594.1035423328483,56.10389876428955,-13.50235323483746,33.41741663124075
24,201912-202003,94,0,100.0,0.0,12052.893288560696,0.0,128.22226902724145,0.0,128.22226902724145
